"ID","time","lon","lat","ID_old","centre_lon","centre_lat","d2c"
"4182008-1",2012-01-26 14:20:49,-3.453133369,-68.70892632,4182008,2.158636873,-69.9442646,0.260461261135296
"4182008-1",2012-01-26 14:50:49,-3.602494944,-68.64744547,4182008,2.158636873,-69.9442646,0.269355212183216
"4182008-1",2012-01-26 15:20:49,-3.626414505,-68.57468476,4182008,2.158636873,-69.9442646,0.274890816157079
"4182008-1",2012-01-26 15:50:49,-3.646002576,-68.57087581,4182008,2.158636873,-69.9442646,0.275785927996587
"4182008-1",2012-01-26 16:20:49,-3.653991709,-68.57131249,4182008,2.158636873,-69.9442646,0.27601933417389
"4182008-1",2012-01-26 16:50:49,-3.662524169,-68.57206489,4182008,2.158636873,-69.9442646,0.27624989134104
"4182008-1",2012-01-26 17:20:49,-3.578458352,-68.5666581,4182008,2.158636873,-69.9442646,0.273854169079892
"4182008-1",2012-01-26 17:50:49,-3.428758278,-68.45113766,4182008,2.158636873,-69.9442646,0.276999578030833
"4182008-1",2012-01-26 18:20:49,-3.455223099,-68.36501569,4182008,2.158636873,-69.9442646,0.284032674831138
"4182008-1",2012-01-26 18:50:49,-3.487816098,-68.31975349,4182008,2.158636873,-69.9442646,0.28836916805353
"4182008-1",2012-01-26 19:20:49,-3.619347686,-68.25670886,4182008,2.158636873,-69.9442646,0.297104145439126
"4182008-1",2012-01-26 19:50:49,-3.712202684,-68.17025561,4182008,2.158636873,-69.9442646,0.306450277132397
"4182008-1",2012-01-26 20:20:49,-3.681681394,-68.11145552,4182008,2.158636873,-69.9442646,0.310036063884441
"4182008-1",2012-01-26 20:50:49,-3.630865577,-68.05806383,4182008,2.158636873,-69.9442646,0.312692474997786
"4182008-1",2012-01-26 21:20:49,-3.682842348,-67.99502921,4182008,2.158636873,-69.9442646,0.319214899624525
"4182008-1",2012-01-26 21:50:49,-4.033526639,-67.92897899,4182008,2.158636873,-69.9442646,0.334785004065086
"4182008-1",2012-01-26 22:20:49,-4.370422433,-67.93002069,4182008,2.158636873,-69.9442646,0.344816434279947
"4182008-1",2012-01-26 22:50:49,-4.659632135,-67.96817755,4182008,2.158636873,-69.9442646,0.350813164618257
"4182008-1",2012-01-26 23:20:49,-4.91939271,-67.99295965,4182008,2.158636873,-69.9442646,0.357140910584077
"4182008-1",2012-01-26 23:50:49,-5.303850895,-67.88501423,4182008,2.158636873,-69.9442646,0.377210221276575
"4182008-1",2012-01-27 00:20:49,-5.538302652,-67.71554153,4182008,2.158636873,-69.9442646,0.397152719872292
"4182008-1",2012-01-27 00:50:49,-5.602252091,-67.54550304,4182008,2.158636873,-69.9442646,0.412100672022548
"4182008-1",2012-01-27 01:20:49,-5.565164966,-67.33723097,4182008,2.158636873,-69.9442646,0.427458934477754
"4182008-1",2012-01-27 01:50:49,-5.78730877,-67.27555054,4182008,2.158636873,-69.9442646,0.439042055645398
"4182008-1",2012-01-27 02:20:49,-6.181643618,-67.28535014,4182008,2.158636873,-69.9442646,0.450153867673054
"4182008-1",2012-01-27 02:50:49,-6.400678066,-67.26647098,4182008,2.158636873,-69.9442646,0.458344836231711
"4182008-1",2012-01-27 03:20:49,-6.616413343,-67.17801368,4182008,2.158636873,-69.9442646,0.471911265867528
"4182008-1",2012-01-27 03:50:49,-6.798232142,-67.12875045,4182008,2.158636873,-69.9442646,0.481375605777994
"4182008-1",2012-01-27 04:20:49,-6.913792256,-67.12682434,4182008,2.158636873,-69.9442646,0.485096510296388
"4182008-1",2012-01-27 04:50:49,-7.013118427,-67.08554952,4182008,2.158636873,-69.9442646,0.491399666567231
"4182008-1",2012-01-27 05:20:49,-7.014086933,-67.05131953,4182008,2.158636873,-69.9442646,0.494116412757961
"4182008-1",2012-01-27 05:50:49,-7.098654877,-67.03529221,4182008,2.158636873,-69.9442646,0.497987465100519
"4182008-1",2012-01-27 06:20:49,-7.146643736,-67.0132263,4182008,2.158636873,-69.9442646,0.50120553686943
"4182008-1",2012-01-27 06:50:49,-7.156350939,-66.99515294,4182008,2.158636873,-69.9442646,0.502929318309188
"4182008-1",2012-01-27 07:20:49,-7.269709473,-66.95022878,4182008,2.158636873,-69.9442646,0.509972293809825
"4182008-1",2012-01-27 07:50:49,-7.506479996,-66.9454772,4182008,2.158636873,-69.9442646,0.517682668719915
"4182008-1",2012-01-27 08:20:49,-7.872639146,-66.94762111,4182008,2.158636873,-69.9442646,0.529005175842103
"4182008-1",2012-01-27 08:50:49,-8.354631429,-66.90673357,4182008,2.158636873,-69.9442646,0.547477312484175
"4182008-1",2012-01-27 09:20:49,-8.509952088,-66.82092775,4182008,2.158636873,-69.9442646,0.558991548462235
"4182008-1",2012-01-27 09:50:49,-8.591697613,-66.72230785,4182008,2.158636873,-69.9442646,0.569186398491473
"4182008-1",2012-01-27 10:20:49,-8.648883184,-66.68953714,4182008,2.158636873,-69.9442646,0.573541412525339
"4182008-1",2012-01-27 10:50:49,-8.610661637,-66.61658835,4182008,2.158636873,-69.9442646,0.578028256614554
"4182008-1",2012-01-27 11:20:49,-8.616258854,-66.61617963,4182008,2.158636873,-69.9442646,0.5782364622076
"4182008-1",2012-01-27 11:50:49,-8.680207628,-66.54244181,4182008,2.158636873,-69.9442646,0.586054946428381
"4182008-1",2012-01-27 12:20:49,-8.698407978,-66.38987791,4182008,2.158636873,-69.9442646,0.598804531450747
"4182008-1",2012-01-27 12:50:49,-8.694503423,-66.37858275,4182008,2.158636873,-69.9442646,0.599595045187503
"4182008-1",2012-01-27 13:20:49,-8.672170116,-66.23876639,4182008,2.158636873,-69.9442646,0.61029584610792
"4182008-1",2012-01-27 13:50:49,-8.642362723,-66.1665855,4182008,2.158636873,-69.9442646,0.615347306972789
"4182008-1",2012-01-27 14:20:49,-8.639455931,-66.16690821,4182008,2.158636873,-69.9442646,0.615232832800258
"4182008-1",2012-01-27 14:50:49,-8.640355383,-66.16557463,4182008,2.158636873,-69.9442646,0.615370503052288
"4182008-1",2012-01-27 15:20:49,-8.636943458,-66.16375978,4182008,2.158636873,-69.9442646,0.615418002811041
"4182008-1",2012-01-27 15:50:49,-8.634539847,-66.16237406,4182008,2.158636873,-69.9442646,0.61546040368678
"4182008-1",2012-01-27 16:20:49,-8.654174944,-66.13397526,4182008,2.158636873,-69.9442646,0.618409972637509
"4182008-1",2012-01-27 16:50:49,-8.819438245,-66.016239,4182008,2.158636873,-69.9442646,0.633195741941789
"4182008-1",2012-01-27 17:20:49,-8.807303283,-65.8181324,4182008,2.158636873,-69.9442646,0.649581033243459
"4182008-1",2012-01-27 17:50:49,-8.588857117,-65.62450466,4182008,2.158636873,-69.9442646,0.659968538213809
"4182008-1",2012-01-27 18:20:49,-8.447890802,-65.49111514,4182008,2.158636873,-69.9442646,0.667720909238055
"4182008-1",2012-01-27 18:50:49,-8.361693733,-65.40333835,4182008,2.158636873,-69.9442646,0.673140438375866
"4182008-1",2012-01-27 19:20:49,-8.295887873,-65.22957684,4182008,2.158636873,-69.9442646,0.687001909733847
"4182008-1",2012-01-27 19:50:49,-8.251066756,-65.16811277,4182008,2.158636873,-69.9442646,0.691384709127599
"4182008-1",2012-01-27 20:20:49,-8.268368824,-65.14422824,4182008,2.158636873,-69.9442646,0.694031304916902
"4182008-1",2012-01-27 20:50:49,-8.252656142,-65.13117814,4182008,2.158636873,-69.9442646,0.694802195818066
"4182008-1",2012-01-27 21:20:49,-8.262900302,-64.98099977,4182008,2.158636873,-69.9442646,0.708875529725785
"4182008-1",2012-01-27 21:50:49,-8.359907345,-65.00273063,4182008,2.158636873,-69.9442646,0.70945228151541
"4182008-1",2012-01-27 22:20:49,-8.351834501,-64.98138227,4182008,2.158636873,-69.9442646,0.71120143314861
"4182008-1",2012-01-27 22:50:49,-8.40643063,-64.82252146,4182008,2.158636873,-69.9442646,0.727332258530686
"4182008-1",2012-01-27 23:20:49,-8.515176865,-64.69911544,4182008,2.158636873,-69.9442646,0.741663174348179
"4182008-1",2012-01-27 23:50:49,-8.537654245,-64.49048575,4182008,2.158636873,-69.9442646,0.761787849299429
"4182008-1",2012-01-28 00:20:49,-8.581000818,-64.28620241,4182008,2.158636873,-69.9442646,0.782211087321991
"4182008-1",2012-01-28 00:50:49,-8.600615658,-64.1917919,4182008,2.158636873,-69.9442646,0.791689087159382
"4182008-1",2012-01-28 01:20:49,-8.646232773,-64.03888614,4182008,2.158636873,-69.9442646,0.807448323606078
"4182008-1",2012-01-28 01:50:49,-8.646539677,-64.03553866,4182008,2.158636873,-69.9442646,0.807776844001586
"4182008-1",2012-01-28 02:20:49,-8.656310232,-64.02033204,4182008,2.158636873,-69.9442646,0.809478500459199
"4182008-1",2012-01-28 02:50:49,-8.776480839,-63.87309674,4182008,2.158636873,-69.9442646,0.826611448378223
"4182008-1",2012-01-28 03:20:49,-8.88615344,-63.741903,4182008,2.158636873,-69.9442646,0.841970183350355
"4182008-1",2012-01-28 03:50:49,-8.993263215,-63.49306384,4182008,2.158636873,-69.9442646,0.868699191122161
"4182008-1",2012-01-28 04:20:49,-9.077249869,-63.25825829,4182008,2.158636873,-69.9442646,0.893626733342092
"4182008-1",2012-01-28 04:50:49,-9.152133453,-63.04398336,4182008,2.158636873,-69.9442646,0.916433010771466
"4182008-1",2012-01-28 05:20:49,-9.270259501,-62.93717685,4182008,2.158636873,-69.9442646,0.929755164464539
"4182008-1",2012-01-28 05:50:49,-9.349456486,-62.78582191,4182008,2.158636873,-69.9442646,0.946557397502336
"4182008-1",2012-01-28 06:20:49,-9.359937147,-62.69923952,4182008,2.158636873,-69.9442646,0.955362879354505
"4182008-1",2012-01-28 06:50:49,-9.368598662,-62.4920708,4182008,2.158636873,-69.9442646,0.976120843713883
"4182008-1",2012-01-28 07:20:49,-9.389941874,-62.29481781,4182008,2.158636873,-69.9442646,0.996282737244167
"4182008-1",2012-01-28 07:50:49,-9.391088723,-62.26876989,4182008,2.158636873,-69.9442646,0.9989130563022
"4182008-1",2012-01-28 08:20:49,-9.394806425,-62.26961591,4182008,2.158636873,-69.9442646,0.998913715658721
"4182008-1",2012-01-28 08:50:49,-9.499352108,-62.27463047,4182008,2.158636873,-69.9442646,1.00081884375296
"4182008-1",2012-01-28 09:20:49,-9.560380686,-62.23403642,4182008,2.158636873,-69.9442646,1.00628125117972
"4182008-1",2012-01-28 09:50:49,-9.529002932,-62.18418013,4182008,2.158636873,-69.9442646,1.01053886983167
"4182008-1",2012-01-28 10:20:49,-9.467390466,-62.08114402,4182008,2.158636873,-69.9442646,1.01944926884769
"4182008-1",2012-01-28 10:50:49,-9.546046444,-61.9024886,4182008,2.158636873,-69.9442646,1.03918241643455
"4182008-1",2012-01-28 11:20:49,-9.344575358,-61.79926869,4182008,2.158636873,-69.9442646,1.0450814831042
"4182008-1",2012-01-28 11:50:49,-9.224298953,-61.71400137,4182008,2.158636873,-69.9442646,1.05106780871678
"4182008-1",2012-01-28 12:20:49,-9.26616701,-61.77095098,4182008,2.158636873,-69.9442646,1.0462142231387
"4182008-1",2012-01-28 12:50:49,-9.500445491,-61.69896982,4182008,2.158636873,-69.9442646,1.05868552639271
"4182008-1",2012-01-28 13:20:49,-9.31042477,-61.64409564,4182008,2.158636873,-69.9442646,1.06004668919677
"4182008-1",2012-01-28 13:50:49,-8.93385693,-61.64174767,4182008,2.158636873,-69.9442646,1.05213717831224
"4182008-1",2012-01-28 14:20:49,-8.884376756,-61.58375603,4182008,2.158636873,-69.9442646,1.05700368974692
"4182008-1",2012-01-28 14:50:49,-8.958201153,-61.48016177,4182008,2.158636873,-69.9442646,1.0691570025246
"4182008-1",2012-01-28 15:20:49,-8.95728734,-61.39463759,4182008,2.158636873,-69.9442646,1.0778897175934
"4182008-1",2012-01-28 15:50:49,-9.087711515,-61.3128094,4182008,2.158636873,-69.9442646,1.08902168642954
"4182008-1",2012-01-28 16:20:49,-8.897615848,-61.32512213,4182008,2.158636873,-69.9442646,1.08376397853499
"4182008-1",2012-01-28 16:50:49,-9.020620281,-61.28549531,4182008,2.158636873,-69.9442646,1.09040552344531
"4182008-1",2012-01-28 17:20:49,-9.006780287,-61.18735273,4182008,2.158636873,-69.9442646,1.10018606742825
"4182008-1",2012-01-28 17:50:49,-8.961564189,-61.12554761,4182008,2.158636873,-69.9442646,1.10559799202472
"4182008-1",2012-01-28 18:20:49,-8.872700621,-60.99450618,4182008,2.158636873,-69.9442646,1.11726902861767
"4182008-1",2012-01-28 18:50:49,-9.103552268,-60.85899682,4182008,2.158636873,-69.9442646,1.13598314655066
"4182008-1",2012-01-28 19:20:49,-9.319296113,-60.81605498,4182008,2.158636873,-69.9442646,1.14487976804081
"4182008-1",2012-01-28 19:50:49,-9.542154134,-60.77136335,4182008,2.158636873,-69.9442646,1.15415288357067
"4182008-1",2012-01-28 20:20:49,-9.70700122,-60.63073047,4182008,2.158636873,-69.9442646,1.17208674103681
"4182008-1",2012-01-28 20:50:49,-9.718839155,-60.38169734,4182008,2.158636873,-69.9442646,1.19796715279472
"4182008-1",2012-01-28 21:20:49,-9.611446785,-60.20078514,4182008,2.158636873,-69.9442646,1.21442705959504
"4182008-1",2012-01-28 21:50:49,-9.362829669,-60.31604255,4182008,2.158636873,-69.9442646,1.19740910786915
"4182008-1",2012-01-28 22:20:49,-9.238130118,-60.41908994,4182008,2.158636873,-69.9442646,1.18420093246668
"4182008-1",2012-01-28 22:50:49,-9.236088993,-60.42316996,4182008,2.158636873,-69.9442646,1.1837368723905
"4182008-1",2012-01-28 23:20:49,-9.179409179,-60.49851651,4182008,2.158636873,-69.9442646,1.17478333719685
"4182008-1",2012-01-28 23:50:49,-9.115451264,-60.58535861,4182008,2.158636873,-69.9442646,1.16449503234276
"4182008-1",2012-01-29 00:20:49,-9.114389984,-60.58561364,4182008,2.158636873,-69.9442646,1.16444709440141
"4182008-1",2012-01-29 00:50:49,-9.02252839,-60.64597773,4182008,2.158636873,-69.9442646,1.15633699914013
"4182008-1",2012-01-29 01:20:49,-9.126076976,-60.64148091,4182008,2.158636873,-69.9442646,1.1589051123108
"4182008-1",2012-01-29 01:50:49,-9.03426483,-60.75748652,4182008,2.158636873,-69.9442646,1.14504168922805
"4182008-1",2012-01-29 02:20:49,-8.982270582,-60.83903823,4182008,2.158636873,-69.9442646,1.13555580075593
"4182008-1",2012-01-29 02:50:49,-8.96510983,-60.89589245,4182008,2.158636873,-69.9442646,1.12933496065471
"4182008-1",2012-01-29 03:20:49,-8.869998183,-60.97222449,4182008,2.158636873,-69.9442646,1.11951326885174
"4182008-1",2012-01-29 03:50:49,-8.750523458,-61.0810392,4182008,2.158636873,-69.9442646,1.10584760437746
"4182008-1",2012-01-29 04:20:49,-8.70360035,-61.18087176,4182008,2.158636873,-69.9442646,1.09459357772403
"4182008-1",2012-01-29 04:50:49,-8.811779918,-61.21898911,4182008,2.158636873,-69.9442646,1.09288776990485
"4182008-1",2012-01-29 05:20:49,-8.731942729,-61.30156133,4182008,2.158636873,-69.9442646,1.08274655835197
"4182008-1",2012-01-29 05:50:49,-8.814737404,-61.34319051,4182008,2.158636873,-69.9442646,1.08018219186144
"4182008-1",2012-01-29 06:20:49,-8.86751114,-61.40489068,4182008,2.158636873,-69.9442646,1.07495323155247
"4182008-1",2012-01-29 06:50:49,-8.980045364,-61.39227009,4182008,2.158636873,-69.9442646,1.07861191651861
"4182008-1",2012-01-29 07:20:49,-9.138957293,-61.32915724,4182008,2.158636873,-69.9442646,1.08843499287272
"4182008-1",2012-01-29 07:50:49,-9.091940277,-61.32595438,4182008,2.158636873,-69.9442646,1.08776552770143
"4182008-1",2012-01-29 08:20:49,-9.110840417,-61.35131421,4182008,2.158636873,-69.9442646,1.08557143481376
"4182008-1",2012-01-29 08:50:49,-9.214426886,-61.41057051,4182008,2.158636873,-69.9442646,1.08172875850352
"4182008-1",2012-01-29 09:20:49,-9.41235939,-61.37574679,4182008,2.158636873,-69.9442646,1.08955019054187
"4182008-1",2012-01-29 09:50:49,-9.556766058,-61.2842175,4182008,2.158636873,-69.9442646,1.1020106600463
"4182008-1",2012-01-29 10:20:49,-9.338424525,-61.37199127,4182008,2.158636873,-69.9442646,1.08833270483609
"4182008-1",2012-01-29 10:50:49,-9.327709252,-61.42458112,4182008,2.158636873,-69.9442646,1.08274167671654
"4182008-1",2012-01-29 11:20:49,-9.251982658,-61.44940174,4182008,2.158636873,-69.9442646,1.07857656689117
"4182008-1",2012-01-29 11:50:49,-9.465289866,-61.47702851,4182008,2.158636873,-69.9442646,1.08040210142239
"4182008-1",2012-01-29 12:20:49,-9.746322752,-61.48671489,4182008,2.158636873,-69.9442646,1.08563428329711
"4182008-1",2012-01-29 12:50:49,-9.651124354,-61.56116063,4182008,2.158636873,-69.9442646,1.07597887973835
"4182008-1",2012-01-29 13:20:49,-9.399828276,-61.65302092,4182008,2.158636873,-69.9442646,1.061107001091
"4182008-1",2012-01-29 13:50:49,-9.159934657,-61.73357754,4182008,2.158636873,-69.9442646,1.04767477382263
"4182008-1",2012-01-29 14:20:49,-9.290032389,-61.67873337,4182008,2.158636873,-69.9442646,1.05608557123504
"4182008-1",2012-01-29 14:50:49,-9.176770969,-61.68285035,4182008,2.158636873,-69.9442646,1.0531926580165
"4182008-1",2012-01-29 15:20:49,-9.049036879,-61.71436484,4182008,2.158636873,-69.9442646,1.04721752559983
"4182008-1",2012-01-29 15:50:49,-9.361318312,-61.59591623,4182008,2.158636873,-69.9442646,1.06605157663466
"4182008-1",2012-01-29 16:20:49,-9.328003106,-61.60554458,4182008,2.158636873,-69.9442646,1.06434450508449
"4182008-1",2012-01-29 16:50:49,-8.995343623,-61.6920746,4182008,2.158636873,-69.9442646,1.04832714280974
"4182008-1",2012-01-29 17:20:49,-9.078789511,-61.73895535,4182008,2.158636873,-69.9442646,1.04536262716877
"4182008-1",2012-01-29 17:50:49,-9.01626909,-61.74389487,4182008,2.158636873,-69.9442646,1.04350599664556
"4182008-1",2012-01-29 18:20:49,-8.873794741,-61.77458823,4182008,2.158636873,-69.9442646,1.03731401446216
"4182008-1",2012-01-29 18:50:49,-8.8683057,-61.77803115,4182008,2.158636873,-69.9442646,1.03684568980668
"4182008-1",2012-01-29 19:20:49,-8.8739257,-61.77265279,4182008,2.158636873,-69.9442646,1.03751389413789
"4182008-1",2012-01-29 19:50:49,-8.874023463,-61.77181118,4182008,2.158636873,-69.9442646,1.03760168783947
"4182008-1",2012-01-29 20:20:49,-8.873842544,-61.77049056,4182008,2.158636873,-69.9442646,1.03773228092048
"4182008-1",2012-01-29 20:50:49,-8.89411473,-61.76954862,4182008,2.158636873,-69.9442646,1.03826332574003
"4182008-1",2012-01-29 21:20:49,-9.112408344,-61.74299144,4182008,2.158636873,-69.9442646,1.04568337241568
"4182008-1",2012-01-29 21:50:49,-9.096063115,-61.75882863,4182008,2.158636873,-69.9442646,1.04371946543726
"4182008-1",2012-01-29 22:20:49,-9.166263552,-61.76148409,4182008,2.158636873,-69.9442646,1.04498131318131
"4182008-1",2012-01-29 22:50:49,-9.027743687,-61.81077345,4182008,2.158636873,-69.9442646,1.03695934833582
"4182008-1",2012-01-29 23:20:49,-9.041413222,-61.79335543,4182008,2.158636873,-69.9442646,1.03902505675701
"4182008-1",2012-01-29 23:50:49,-9.218981583,-61.73699188,4182008,2.158636873,-69.9442646,1.04861936490921
"4182008-1",2012-01-30 00:20:49,-9.317532148,-61.70839194,4182008,2.158636873,-69.9442646,1.05368288630607
"4182008-1",2012-01-30 00:50:49,-9.421652728,-61.69002377,4182008,2.158636873,-69.9442646,1.05784154309503
"4182008-1",2012-01-30 01:20:49,-9.364703075,-61.7773229,4182008,2.158636873,-69.9442646,1.04774701040605
"4182008-1",2012-01-30 01:50:49,-9.350227341,-61.79505307,4182008,2.158636873,-69.9442646,1.04563308601413
"4182008-1",2012-01-30 02:20:49,-9.282497891,-61.78929497,4182008,2.158636873,-69.9442646,1.04471698137672
"4182008-1",2012-01-30 02:50:49,-9.214133634,-61.82302767,4182008,2.158636873,-69.9442646,1.03979480071486
"4182008-1",2012-01-30 03:20:49,-9.343023289,-61.77428694,4182008,2.158636873,-69.9442646,1.04757371690062
"4182008-1",2012-01-30 03:50:49,-9.372887173,-61.74525457,4182008,2.158636873,-69.9442646,1.05117227088043
"4182008-1",2012-01-30 04:20:49,-9.35926284,-61.77308751,4182008,2.158636873,-69.9442646,1.04805476436193
"4182008-1",2012-01-30 04:50:49,-9.139006193,-61.79007228,4182008,2.158636873,-69.9442646,1.04148560739729
"4182008-1",2012-01-30 05:20:49,-9.046311742,-61.81536566,4182008,2.158636873,-69.9442646,1.03689703029085
"4182008-1",2012-01-30 05:50:49,-8.995557143,-61.8222692,4182008,2.158636873,-69.9442646,1.03509298659016
"4182008-1",2012-01-30 06:20:49,-9.028892956,-61.78345432,4182008,2.158636873,-69.9442646,1.03975883571308
"4182008-1",2012-01-30 06:50:49,-8.959324304,-61.83597864,4182008,2.158636873,-69.9442646,1.03291482665881
"4182008-1",2012-01-30 07:20:49,-8.900879964,-61.92166459,4182008,2.158636873,-69.9442646,1.02294735861497
"4182008-1",2012-01-30 07:50:49,-8.8101402,-61.88057431,4182008,2.158636873,-69.9442646,1.02516131433751
"4182008-1",2012-01-30 08:20:49,-8.940044819,-61.85551928,4182008,2.158636873,-69.9442646,1.03051227384902
"4182008-1",2012-01-30 08:50:49,-8.994555318,-61.92756653,4182008,2.158636873,-69.9442646,1.02438876956608
"4182008-1",2012-01-30 09:20:49,-8.848191664,-62.00384832,4182008,2.158636873,-69.9442646,1.01346590210818
"4182008-1",2012-01-30 09:50:49,-8.977751245,-61.99399401,4182008,2.158636873,-69.9442646,1.01729283056857
"4182008-1",2012-01-30 10:20:49,-9.006890445,-61.99128143,4182008,2.158636873,-69.9442646,1.01820669898223
"4182008-1",2012-01-30 10:50:49,-8.830024144,-62.0928578,4182008,2.158636873,-69.9442646,1.00405194995903
"4182008-1",2012-01-30 11:20:49,-8.9079908,-62.0837277,4182008,2.158636873,-69.9442646,1.00668303046872
"4182008-1",2012-01-30 11:50:49,-8.979158803,-61.99806527,4182008,2.158636873,-69.9442646,1.01691158455598
"4182008-1",2012-01-30 12:20:49,-8.913058161,-62.01883523,4182008,2.158636873,-69.9442646,1.01336147205293
"4182008-1",2012-01-30 12:50:49,-8.948890712,-61.98583245,4182008,2.158636873,-69.9442646,1.0174873894834
"4182008-1",2012-01-30 13:20:49,-8.654492214,-62.04014492,4182008,2.158636873,-69.9442646,1.00559321138052
"4182008-1",2012-01-30 13:50:49,-8.644836163,-62.05593453,4182008,2.158636873,-69.9442646,1.00378142944373
"4182008-1",2012-01-30 14:20:49,-8.331980987,-62.15938124,4182008,2.158636873,-69.9442646,0.986580740265222
"4182008-1",2012-01-30 14:50:49,-7.898201627,-62.28541225,4182008,2.158636873,-69.9442646,0.96463945283793
"4182008-1",2012-01-30 15:20:49,-7.439208706,-62.42243174,4182008,2.158636873,-69.9442646,0.941231614286426
"4182008-1",2012-01-30 15:50:49,-6.994145408,-62.56417397,4182008,2.158636873,-69.9442646,0.917805587911072
"4182008-1",2012-01-30 16:20:49,-6.524765419,-62.68662634,4182008,2.158636873,-69.9442646,0.896097567031504
"4182008-1",2012-01-30 16:50:49,-6.01435952,-62.78915109,4182008,2.158636873,-69.9442646,0.875954646316596
"4182008-1",2012-01-30 17:20:49,-5.627702974,-62.94707865,4182008,2.158636873,-69.9442646,0.852532043549869
"4182008-1",2012-01-30 17:50:49,-5.218132439,-63.08730069,4182008,2.158636873,-69.9442646,0.830708001108945
"4182008-1",2012-01-30 18:20:49,-4.828601708,-63.21788493,4182008,2.158636873,-69.9442646,0.810413573806612
"4182008-1",2012-01-30 18:50:49,-4.46961975,-63.31671261,4182008,2.158636873,-69.9442646,0.794138254683562
"4182008-1",2012-01-30 19:20:49,-4.066695172,-63.41835987,4182008,2.158636873,-69.9442646,0.777061483633181
"4182008-1",2012-01-30 19:50:49,-3.663560205,-63.52962001,4182008,2.158636873,-69.9442646,0.759195195293462
"4182008-1",2012-01-30 20:20:49,-3.330558599,-63.63632844,4182008,2.158636873,-69.9442646,0.743035505705908
"4182008-1",2012-01-30 20:50:49,-3.251628346,-63.66139592,4182008,2.158636873,-69.9442646,0.739252604495508
"4182008-1",2012-01-30 21:20:49,-3.076092152,-63.74431653,4182008,2.158636873,-69.9442646,0.727960461286189
"4182008-1",2012-01-30 21:50:49,-2.851550207,-63.79220792,4182008,2.158636873,-69.9442646,0.71981799752743
"4182008-1",2012-01-30 22:20:49,-2.856776417,-63.7916697,4182008,2.158636873,-69.9442646,0.71994456417355
"4182008-1",2012-01-30 22:50:49,-2.85629641,-63.79033567,4182008,2.158636873,-69.9442646,0.720081563105695
"4182008-1",2012-01-30 23:20:49,-2.833334591,-63.79340271,4182008,2.158636873,-69.9442646,0.719450499175831
"4182008-1",2012-01-30 23:50:49,-2.725091734,-63.81849451,4182008,2.158636873,-69.9442646,0.715345760009546
"4182008-1",2012-01-31 00:20:49,-2.857219584,-63.77224557,4182008,2.158636873,-69.9442646,0.722037323213327
"4182008-1",2012-01-31 00:50:49,-2.571940415,-63.81787309,4182008,2.158636873,-69.9442646,0.713467685038864
"4182008-1",2012-01-31 01:20:49,-2.174610338,-63.88807562,4182008,2.158636873,-69.9442646,0.701082219120156
"4182008-1",2012-01-31 01:50:49,-1.756459738,-63.96957998,4182008,2.158636873,-69.9442646,0.6875651918806
"4182008-1",2012-01-31 02:20:49,-1.389987943,-64.07368107,4182008,2.158636873,-69.9442646,0.672450854325737
"4182008-1",2012-01-31 02:50:49,-1.043559306,-64.18021963,4182008,2.158636873,-69.9442646,0.657517892427433
"4182008-1",2012-01-31 03:20:49,-0.620603258,-64.27658488,4182008,2.158636873,-69.9442646,0.643325447924462
"4182008-1",2012-01-31 03:50:49,-0.208758718,-64.38319345,4182008,2.158636873,-69.9442646,0.628495496703
"4182008-1",2012-01-31 04:20:49,0.041530482,-64.46776383,4182008,2.158636873,-69.9442646,0.617493448266203
"4182008-1",2012-01-31 04:50:49,0.431362825,-64.57638258,4182008,2.158636873,-69.9442646,0.603213263469933
"4182008-1",2012-01-31 05:20:49,0.738322711,-64.68090995,4182008,2.158636873,-69.9442646,0.590135343354233
"4182008-1",2012-01-31 05:50:49,1.028270223,-64.77741874,4182008,2.158636873,-69.9442646,0.578257478781569
"4182008-1",2012-01-31 06:20:49,1.373884951,-64.89656663,4182008,2.158636873,-69.9442646,0.563947471455494
"4182008-1",2012-01-31 06:50:49,1.739264178,-65.03240837,4182008,2.158636873,-69.9442646,0.548099875372868
"4182008-1",2012-01-31 07:20:49,2.089142284,-65.17237348,4182008,2.158636873,-69.9442646,0.532212847145926
"4182008-1",2012-01-31 07:50:49,2.490591873,-65.30076176,4182008,2.158636873,-69.9442646,0.518080053270129
"4182008-1",2012-01-31 08:20:49,2.712618071,-65.37616298,4182008,2.158636873,-69.9442646,0.510019444838896
"4182008-1",2012-01-31 08:50:49,3.134609012,-65.5138313,4182008,2.158636873,-69.9442646,0.495839013784765
"4182008-1",2012-01-31 09:20:49,3.5304631,-65.63395486,4182008,2.158636873,-69.9442646,0.484181128100573
"4182008-1",2012-01-31 09:50:49,3.827838944,-65.72963475,4182008,2.158636873,-69.9442646,0.475252808997348
"4182008-1",2012-01-31 10:20:49,4.161898811,-65.83477092,4182008,2.158636873,-69.9442646,0.46594979201108
"4182008-1",2012-01-31 10:50:49,4.603118578,-65.94981421,4182008,2.158636873,-69.9442646,0.457059037789866
"4182008-1",2012-01-31 11:20:49,4.902334131,-66.04122243,4182008,2.158636873,-69.9442646,0.450092056443249
"4182008-1",2012-01-31 11:50:49,5.244658975,-66.15974033,4182008,2.158636873,-69.9442646,0.441178616759369
"4182008-1",2012-01-31 12:20:49,5.594333477,-66.27688092,4182008,2.158636873,-69.9442646,0.433159437829678
